,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Day,Month,Year
18682,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,like,2021-01-06 10:19:00,GIF,Education,positive,50,Wednesday,1,2021
18683,8ef185a2-8910-41f5-a109-95c925ebffa0,like,2020-08-17 14:51:00,photo,Public speaking,positive,50,Monday,8,2020
18684,839d117b-c764-4930-99f2-a6e4d1b47790,like,2020-09-14 14:19:00,GIF,cooking,positive,50,Monday,9,2020
18685,839d117b-c764-4930-99f2-a6e4d1b47790,like,2021-05-13 02:38:00,GIF,cooking,positive,50,Thursday,5,2021
18686,839d117b-c764-4930-99f2-a6e4d1b47790,like,2020-07-20 08:05:00,GIF,cooking,positive,50,Monday,7,2020
18687,839d117b-c764-4930-99f2-a6e4d1b47790,like,2020-08-19 06:47:00,GIF,cooking,positive,50,Wednesday,8,2020
18688,839d117b-c764-4930-99f2-a6e4d1b47790,like,2021-05-09 03:36:00,GIF,cooking,positive,50,Sunday,5,2021
18689,839d117b-c764-4930-99f2-a6e4d1b47790,like,2020-06-21 20:45:00,GIF,cooking,positive,50,Sunday,6,2020
18690,037189e3-18c0-4f6c-a8cc-d6b86d679891,like,2020-10-12 05:40:00,GIF,Food,positive,50,Monday,10,2020
18691,909cbb46-9789-4e9d-9148-890e5c44a9e2,like,2020-09-04 04:48:00,audio,Animals,positive,50,Friday,9,2020
18692,909cbb46-9789-4e9d-9148-890e5c44a9e2,like,2020-09-14 19:19:00,audio,Animals,positive,50,Monday,9,2020
18693,1987b43d-bcb9-4ab0-8634-ef3623928e94,like,2021-04-26 19:21:00,photo,Education,positive,50,Monday,4,2021
18694,1a69604e-95a0-4b91-8051-f3730b7e009b,like,2020-07-01 12:31:00,video,Fitness,positive,50,Wednesday,7,2020
18695,1a69604e-95a0-4b91-8051-f3730b7e009b,like,2020-12-06 03:07:00,video,Fitness,positive,50,Sunday,12,2020
18696,3e64dfe3-e832-4352-a170-9806f64ac507,like,2020-11-23 03:46:00,audio,Healthy Eating,positive,50,Monday,11,2020
18697,3e64dfe3-e832-4352-a170-9806f64ac507,like,2020-09-26 15:16:00,audio,Healthy Eating,positive,50,Saturday,9,2020
18698,30c8a141-2c2e-4272-8854-ff5673509652,like,2021-05-26 01:22:00,audio,Culture,positive,50,Wednesday,5,2021
18699,30c8a141-2c2e-4272-8854-ff5673509652,like,2020-11-15 03:59:00,audio,Culture,positive,50,Sunday,11,2020
18700,d029d393-b80b-4a56-9450-7645ee42da07,like,2020-12-14 01:55:00,video,Healthy Eating,positive,50,Monday,12,2020
18701,d029d393-b80b-4a56-9450-7645ee42da07,like,2020-09-10 17:14:00,video,Healthy Eating,positive,50,Thursday,9,2020
18702,d029d393-b80b-4a56-9450-7645ee42da07,like,2021-05-26 06:29:00,video,Healthy Eating,positive,50,Wednesday,5,2021
18703,d029d393-b80b-4a56-9450-7645ee42da07,like,2021-05-09 04:35:00,video,Healthy Eating,positive,50,Sunday,5,2021
18704,d029d393-b80b-4a56-9450-7645ee42da07,like,2021-02-18 13:19:00,video,Healthy Eating,positive,50,Thursday,2,2021
18705,4ce7258e-3777-42b4-af6a-dd8898c42cfd,like,2021-05-15 04:51:00,photo,Travel,positive,50,Saturday,5,2021
18706,4ce7258e-3777-42b4-af6a-dd8898c42cfd,like,2021-02-26 07:43:00,photo,Travel,positive,50,Friday,2,2021
18707,75747dd7-8dad-4f2f-9209-62765223f3af,like,2021-06-08 04:48:00,photo,Fitness,positive,50,Tuesday,6,2021
18708,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,like,2021-03-26 00:41:00,audio,Studying,positive,50,Friday,3,2021
18709,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,like,2021-01-29 20:21:00,audio,Studying,positive,50,Friday,1,2021
18710,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,like,2021-05-21 17:53:00,audio,Studying,positive,50,Friday,5,2021
18711,b1c49557-0623-4fb2-8f22-1453286fedad,like,2021-05-13 00:44:00,video,Healthy Eating,positive,50,Thursday,5,2021
18712,b1c49557-0623-4fb2-8f22-1453286fedad,like,2020-12-18 23:29:00,video,Healthy Eating,positive,50,Friday,12,2020
18713,b1c49557-0623-4fb2-8f22-1453286fedad,like,2020-12-28 11:23:00,video,Healthy Eating,positive,50,Monday,12,2020
18714,96209724-37a8-475b-b80a-03e96a7c33b1,like,2021-02-08 17:15:00,GIF,Fitness,positive,50,Monday,2,2021
18715,bb9dcde7-55bb-4fb8-b349-caa58fb08823,like,2020-10-29 11:47:00,GIF,Healthy Eating,positive,50,Thursday,10,2020
18716,bb9dcde7-55bb-4fb8-b349-caa58fb08823,like,2021-05-06 12:09:00,GIF,Healthy Eating,positive,50,Thursday,5,2021
18717,a0606e08-1798-44f5-a575-28e82f79dfe3,like,2021-05-03 02:48:00,video,Veganism,positive,50,Monday,5,2021
18718,a0606e08-1798-44f5-a575-28e82f79dfe3,like,2020-07-30 11:31:00,video,Veganism,positive,50,Thursday,7,2020
18719,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,like,2020-07-25 21:47:00,audio,Fitness,positive,50,Saturday,7,2020
18720,18a07663-ba3c-4ff9-94d3-bd533aa853c2,like,2020-08-14 03:15:00,audio,Veganism,positive,50,Friday,8,2020
18721,18a07663-ba3c-4ff9-94d3-bd533aa853c2,like,2021-01-21 15:36:00,audio,Veganism,positive,50,Thursday,1,2021
18722,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,like,2021-04-14 12:58:00,audio,Culture,positive,50,Wednesday,4,2021
18723,a3d563e1-c7a6-4367-9195-cddc36863735,like,2021-03-25 04:01:00,audio,Healthy Eating,positive,50,Thursday,3,2021
18724,a3d563e1-c7a6-4367-9195-cddc36863735,like,2021-05-23 16:25:00,audio,Healthy Eating,positive,50,Sunday,5,2021
18725,a3d563e1-c7a6-4367-9195-cddc36863735,like,2020-12-10 19:22:00,audio,Healthy Eating,positive,50,Thursday,12,2020
18726,a3d563e1-c7a6-4367-9195-cddc36863735,like,2020-12-23 10:52:00,audio,Healthy Eating,positive,50,Wednesday,12,2020
18727,a3d563e1-c7a6-4367-9195-cddc36863735,like,2020-10-06 02:48:00,audio,Healthy Eating,positive,50,Tuesday,10,2020
18728,350e0d40-e036-459c-9cbe-73e003c33cfa,like,2020-09-30 02:44:00,photo,Technology,positive,50,Wednesday,9,2020
18729,350e0d40-e036-459c-9cbe-73e003c33cfa,like,2020-11-09 17:32:00,photo,Technology,positive,50,Monday,11,2020
18730,0e2169f4-b881-42d0-b99c-034b32f83504,like,2020-09-22 09:02:00,GIF,Food,positive,50,Tuesday,9,2020
18731,0e2169f4-b881-42d0-b99c-034b32f83504,like,2021-05-10 01:07:00,GIF,Food,positive,50,Monday,5,2021
18732,0e2169f4-b881-42d0-b99c-034b32f83504,like,2021-03-26 01:26:00,GIF,Food,positive,50,Friday,3,2021
18733,0e2169f4-b881-42d0-b99c-034b32f83504,like,2021-01-27 21:13:00,GIF,Food,positive,50,Wednesday,1,2021
18734,0e2169f4-b881-42d0-b99c-034b32f83504,like,2021-04-18 05:28:00,GIF,Food,positive,50,Sunday,4,2021
18735,0e2169f4-b881-42d0-b99c-034b32f83504,like,2020-09-11 09:53:00,GIF,Food,positive,50,Friday,9,2020
18736,0e2169f4-b881-42d0-b99c-034b32f83504,like,2020-12-01 18:18:00,GIF,Food,positive,50,Tuesday,12,2020
18737,60ca0278-5ed6-4669-939b-e6dc2021c07d,like,2020-10-30 17:33:00,GIF,Technology,positive,50,Friday,10,2020
18738,60ca0278-5ed6-4669-939b-e6dc2021c07d,like,2020-08-21 17:38:00,GIF,Technology,positive,50,Friday,8,2020
18739,13a4d35c-761c-47a3-b25b-5cc5825d04f2,like,2020-11-03 03:19:00,photo,Travel,positive,50,Tuesday,11,2020
18740,062cbf2f-fc22-4357-8890-63e7f13fcd37,like,2020-10-22 17:08:00,audio,Education,positive,50,Thursday,10,2020
18741,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,like,2021-05-18 17:53:00,photo,Education,positive,50,Tuesday,5,2021
18742,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,like,2021-01-11 07:02:00,photo,Education,positive,50,Monday,1,2021
18743,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,like,2021-06-11 22:37:00,photo,Education,positive,50,Friday,6,2021
18744,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,2021-02-05 22:47:00,video,Public speaking,positive,50,Friday,2,2021
18745,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,2020-08-10 06:11:00,video,Public speaking,positive,50,Monday,8,2020
18746,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,2021-02-12 06:38:00,video,Public speaking,positive,50,Friday,2,2021
18747,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,2020-11-16 07:10:00,video,Public speaking,positive,50,Monday,11,2020
18748,5b379d75-649b-426f-b420-4e0b6e4a0e3d,like,2021-03-26 06:32:00,video,Soccer,positive,50,Friday,3,2021
18749,5b379d75-649b-426f-b420-4e0b6e4a0e3d,like,2020-12-12 12:05:00,video,Soccer,positive,50,Saturday,12,2020
18750,7fe36d94-8867-4719-9c62-60b077cf5973,like,2020-11-16 09:08:00,photo,Travel,positive,50,Monday,11,2020
18751,7fe36d94-8867-4719-9c62-60b077cf5973,like,2020-07-29 10:21:00,photo,Travel,positive,50,Wednesday,7,2020
18752,7fe36d94-8867-4719-9c62-60b077cf5973,like,2020-11-20 10:03:00,photo,Travel,positive,50,Friday,11,2020
18753,7fe36d94-8867-4719-9c62-60b077cf5973,like,2020-12-11 01:59:00,photo,Travel,positive,50,Friday,12,2020
18754,56df8914-9d42-434d-9612-6bb518dd641e,like,2021-02-19 04:10:00,video,Fitness,positive,50,Friday,2,2021
18755,56df8914-9d42-434d-9612-6bb518dd641e,like,2020-07-22 04:02:00,video,Fitness,positive,50,Wednesday,7,2020
18756,56df8914-9d42-434d-9612-6bb518dd641e,like,2021-02-10 14:23:00,video,Fitness,positive,50,Wednesday,2,2021
18757,56df8914-9d42-434d-9612-6bb518dd641e,like,2021-05-22 05:40:00,video,Fitness,positive,50,Saturday,5,2021
18758,78461336-26e2-4d0c-ab9a-fefbe419a8dd,like,2020-07-02 16:01:00,video,dogs,positive,50,Thursday,7,2020
18759,78461336-26e2-4d0c-ab9a-fefbe419a8dd,like,2021-05-17 20:55:00,video,dogs,positive,50,Monday,5,2021
18760,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,2021-03-15 20:57:00,photo,Veganism,positive,50,Monday,3,2021
18761,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,2020-12-17 16:24:00,photo,Veganism,positive,50,Thursday,12,2020
18762,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,2021-05-31 11:38:00,photo,Veganism,positive,50,Monday,5,2021
18763,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,2020-12-15 22:29:00,photo,Veganism,positive,50,Tuesday,12,2020
18764,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,like,2021-02-25 00:00:00,photo,Veganism,positive,50,Thursday,2,2021
18765,227a8c57-e5a0-46a8-999d-fcdea42c0905,like,2020-07-20 22:44:00,photo,Education,positive,50,Monday,7,2020
18766,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,like,2020-07-10 09:55:00,video,Public speaking,positive,50,Friday,7,2020
18767,19179d57-4950-4a98-87fa-98f824551a6f,like,2021-03-20 15:42:00,photo,Education,positive,50,Saturday,3,2021
18768,19179d57-4950-4a98-87fa-98f824551a6f,like,2021-02-13 20:42:00,photo,Education,positive,50,Saturday,2,2021
18769,19179d57-4950-4a98-87fa-98f824551a6f,like,2021-06-05 06:04:00,photo,Education,positive,50,Saturday,6,2021
18770,19179d57-4950-4a98-87fa-98f824551a6f,like,2021-06-14 05:12:00,photo,Education,positive,50,Monday,6,2021
18771,3926740f-e4f7-4229-9aad-e435149d0d2f,like,2021-06-06 20:27:00,photo,Science,positive,50,Sunday,6,2021
18772,3926740f-e4f7-4229-9aad-e435149d0d2f,like,2020-12-08 01:56:00,photo,Science,positive,50,Tuesday,12,2020
18773,590873fc-e921-4396-a173-a43451675afc,like,2021-01-17 02:40:00,GIF,Studying,positive,50,Sunday,1,2021
18774,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2021-05-07 12:56:00,GIF,dogs,positive,50,Friday,5,2021
18775,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2020-12-16 06:19:00,GIF,dogs,positive,50,Wednesday,12,2020
18776,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2021-04-11 04:20:00,GIF,dogs,positive,50,Sunday,4,2021
18777,c7b02507-18a2-4169-91f1-4fc727c8bc03,like,2020-09-19 12:00:00,GIF,dogs,positive,50,Saturday,9,2020
18778,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,like,2021-06-18 07:44:00,video,cooking,positive,50,Friday,6,2021
18779,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,like,2021-03-04 09:56:00,video,cooking,positive,50,Thursday,3,2021
18780,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,like,2020-08-16 17:41:00,photo,Education,positive,50,Sunday,8,2020
18781,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,like,2021-05-13 22:30:00,photo,Education,positive,50,Thursday,5,2021
18782,2240bbde-db67-4d73-b885-f0117b4b2080,like,2021-01-21 21:18:00,video,Food,positive,50,Thursday,1,2021
18783,2240bbde-db67-4d73-b885-f0117b4b2080,like,2021-06-02 18:58:00,video,Food,positive,50,Wednesday,6,2021
18784,8338222c-c31f-40f3-883c-44125f36bae8,like,2020-12-18 07:15:00,video,Education,positive,50,Friday,12,2020
18785,8338222c-c31f-40f3-883c-44125f36bae8,like,2020-10-25 10:02:00,video,Education,positive,50,Sunday,10,2020
18786,8338222c-c31f-40f3-883c-44125f36bae8,like,2020-06-27 06:46:00,video,Education,positive,50,Saturday,6,2020
18787,59bb59ce-776b-4d28-85ee-c0d71c690b6a,like,2020-07-31 00:06:00,audio,Animals,positive,50,Friday,7,2020
18788,59bb59ce-776b-4d28-85ee-c0d71c690b6a,like,2020-10-13 12:18:00,audio,Animals,positive,50,Tuesday,10,2020
18789,59bb59ce-776b-4d28-85ee-c0d71c690b6a,like,2020-08-20 10:30:00,audio,Animals,positive,50,Thursday,8,2020
18790,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,like,2021-03-14 17:58:00,audio,Fitness,positive,50,Sunday,3,2021
18791,b50871e0-183e-4a1d-884b-f20fb271041b,like,2020-09-02 17:04:00,photo,cooking,positive,50,Wednesday,9,2020
18792,5163acf9-9bde-4f09-81e2-d8711e774360,like,2021-01-14 03:41:00,audio,Healthy Eating,positive,50,Thursday,1,2021
18793,802a8533-3051-4e2c-ad30-7751ece5d514,like,2020-11-10 00:52:00,audio,Food,positive,50,Tuesday,11,2020
18794,802a8533-3051-4e2c-ad30-7751ece5d514,like,2020-11-25 02:44:00,audio,Food,positive,50,Wednesday,11,2020
18795,8f12f846-7528-4516-aa7c-f937d868c904,like,2021-05-05 00:46:00,GIF,Culture,positive,50,Wednesday,5,2021
18796,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,like,2020-07-25 10:23:00,photo,Studying,positive,50,Saturday,7,2020
18797,636e6499-b670-4cd4-a829-2c4c9e07db2a,like,2020-06-20 09:24:00,photo,Soccer,positive,50,Saturday,6,2020
18798,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,like,2021-05-01 01:53:00,audio,Travel,positive,50,Saturday,5,2021
18799,ac120787-f331-497f-8733-7cd63dfd36b6,like,2021-06-03 06:27:00,GIF,Culture,positive,50,Thursday,6,2021
18800,ac120787-f331-497f-8733-7cd63dfd36b6,like,2020-12-24 00:51:00,GIF,Culture,positive,50,Thursday,12,2020
18801,5c38166c-8305-4227-ad54-bad36df2a57a,like,2020-07-31 19:55:00,video,Fitness,positive,50,Friday,7,2020
18802,da8f7258-6757-4a7e-892e-a16b925ef83b,like,2020-12-19 00:55:00,photo,cooking,positive,50,Saturday,12,2020
18803,da8f7258-6757-4a7e-892e-a16b925ef83b,like,2021-01-31 06:24:00,photo,cooking,positive,50,Sunday,1,2021
18804,da8f7258-6757-4a7e-892e-a16b925ef83b,like,2020-06-25 00:41:00,photo,cooking,positive,50,Thursday,6,2020
18805,ecbba40a-93f2-470a-b565-938f61f527a7,like,2020-11-30 01:56:00,audio,Public speaking,positive,50,Monday,11,2020
18806,05805658-8744-4cc4-825d-cbfed0ecea7c,like,2021-03-09 09:35:00,photo,Technology,positive,50,Tuesday,3,2021
18807,05805658-8744-4cc4-825d-cbfed0ecea7c,like,2020-08-18 04:51:00,photo,Technology,positive,50,Tuesday,8,2020
18808,962e5969-cd65-4670-a2ae-b0266908426b,like,2020-11-21 12:06:00,GIF,Studying,positive,50,Saturday,11,2020
18809,962e5969-cd65-4670-a2ae-b0266908426b,like,2020-09-11 14:54:00,GIF,Studying,positive,50,Friday,9,2020
18810,962e5969-cd65-4670-a2ae-b0266908426b,like,2021-04-17 05:16:00,GIF,Studying,positive,50,Saturday,4,2021
18811,962e5969-cd65-4670-a2ae-b0266908426b,like,2020-12-04 09:56:00,GIF,Studying,positive,50,Friday,12,2020
18812,6fc7f722-0a93-4420-8376-09d6536ecef8,like,2021-03-08 05:26:00,GIF,Fitness,positive,50,Monday,3,2021
18813,e611ee64-7ada-428d-aa37-94c8c0782a91,like,2020-08-13 14:47:00,GIF,cooking,positive,50,Thursday,8,2020
18814,e611ee64-7ada-428d-aa37-94c8c0782a91,like,2021-05-24 02:00:00,GIF,cooking,positive,50,Monday,5,2021
18815,e611ee64-7ada-428d-aa37-94c8c0782a91,like,2021-05-09 12:31:00,GIF,cooking,positive,50,Sunday,5,2021
18816,e96d9fcb-b5be-4382-b809-6315dbe6f89a,like,2020-09-18 13:11:00,photo,tennis,positive,50,Friday,9,2020
18817,e96d9fcb-b5be-4382-b809-6315dbe6f89a,like,2021-01-24 04:42:00,photo,tennis,positive,50,Sunday,1,2021
18818,e96d9fcb-b5be-4382-b809-6315dbe6f89a,like,2020-10-28 14:58:00,photo,tennis,positive,50,Wednesday,10,2020
18819,e96d9fcb-b5be-4382-b809-6315dbe6f89a,like,2020-07-10 12:06:00,photo,tennis,positive,50,Friday,7,2020
18820,a7a7c909-15cb-4719-835b-cc9f835feb50,like,2020-10-31 00:59:00,GIF,Animals,positive,50,Saturday,10,2020
18821,a7a7c909-15cb-4719-835b-cc9f835feb50,like,2020-08-10 16:50:00,GIF,Animals,positive,50,Monday,8,2020
18822,77099957-1551-435e-b386-704d8b91a46e,like,2021-01-11 22:31:00,audio,cooking,positive,50,Monday,1,2021
18823,5c7fa152-9628-471d-b715-84e15c4b5d38,like,2021-03-10 07:32:00,audio,tennis,positive,50,Wednesday,3,2021
18824,5c7fa152-9628-471d-b715-84e15c4b5d38,like,2020-07-16 18:50:00,audio,tennis,positive,50,Thursday,7,2020
18825,5c7fa152-9628-471d-b715-84e15c4b5d38,like,2021-01-28 20:55:00,audio,tennis,positive,50,Thursday,1,2021
18826,25948d39-4549-4ead-be71-6a571bd56fe1,like,2020-07-24 04:24:00,audio,Science,positive,50,Friday,7,2020
18827,d03efe68-5986-48c4-8767-93b8f5881004,like,2021-03-14 01:52:00,GIF,Animals,positive,50,Sunday,3,2021
18828,4bdd31e0-2f59-4262-bcbe-546678a3d203,like,2020-08-01 05:27:00,photo,Healthy Eating,positive,50,Saturday,8,2020
18829,4bdd31e0-2f59-4262-bcbe-546678a3d203,like,2021-01-24 16:20:00,photo,Healthy Eating,positive,50,Sunday,1,2021
18830,4bdd31e0-2f59-4262-bcbe-546678a3d203,like,2021-06-06 16:17:00,photo,Healthy Eating,positive,50,Sunday,6,2021
18831,11b96207-c1c5-4083-948d-2942684aae0d,like,2020-11-11 08:34:00,photo,Studying,positive,50,Wednesday,11,2020
18832,11b96207-c1c5-4083-948d-2942684aae0d,like,2020-12-05 05:26:00,photo,Studying,positive,50,Saturday,12,2020
18833,51a26a10-6973-4882-aa88-98b53978ce01,like,2021-02-21 14:01:00,audio,Veganism,positive,50,Sunday,2,2021
18834,693b5f91-52b1-4464-916c-91adccbec996,like,2020-08-16 18:35:00,photo,Culture,positive,50,Sunday,8,2020
18835,693b5f91-52b1-4464-916c-91adccbec996,like,2021-02-09 21:34:00,photo,Culture,positive,50,Tuesday,2,2021
18836,693b5f91-52b1-4464-916c-91adccbec996,like,2021-01-13 08:24:00,photo,Culture,positive,50,Wednesday,1,2021
18837,693b5f91-52b1-4464-916c-91adccbec996,like,2020-11-30 08:06:00,photo,Culture,positive,50,Monday,11,2020
18838,4898f7e1-1431-4e9c-a444-dbea02d58f85,like,2020-08-08 23:46:00,GIF,Food,positive,50,Saturday,8,2020
18839,42afb980-6f27-40d3-962e-bff8eada090f,like,2021-06-07 04:35:00,GIF,Culture,positive,50,Monday,6,2021
18840,42afb980-6f27-40d3-962e-bff8eada090f,like,2020-08-09 22:56:00,GIF,Culture,positive,50,Sunday,8,2020
18841,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,like,2020-11-19 01:12:00,GIF,Education,positive,50,Thursday,11,2020
18842,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,like,2020-12-03 02:25:00,GIF,Education,positive,50,Thursday,12,2020
18843,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,like,2020-09-01 14:36:00,GIF,Education,positive,50,Tuesday,9,2020
18844,7dfe344f-172b-4d1d-a9a5-d63e7a097642,like,2021-04-01 18:58:00,GIF,Culture,positive,50,Thursday,4,2021
18845,581634a6-14c7-4c0a-8c7f-34238e58cf6a,like,2021-03-25 16:36:00,GIF,Veganism,positive,50,Thursday,3,2021
18846,581634a6-14c7-4c0a-8c7f-34238e58cf6a,like,2021-03-20 00:56:00,GIF,Veganism,positive,50,Saturday,3,2021
18847,581634a6-14c7-4c0a-8c7f-34238e58cf6a,like,2020-11-02 02:34:00,GIF,Veganism,positive,50,Monday,11,2020
18848,1e773c55-ec7e-47f2-916d-98d0b778a048,like,2021-02-26 21:55:00,photo,Food,positive,50,Friday,2,2021
18849,1e773c55-ec7e-47f2-916d-98d0b778a048,like,2020-12-08 08:15:00,photo,Food,positive,50,Tuesday,12,2020
18850,1e773c55-ec7e-47f2-916d-98d0b778a048,like,2020-11-27 11:28:00,photo,Food,positive,50,Friday,11,2020
18851,c63235b6-aad7-42ff-96ba-978e47a6c5fc,like,2021-02-12 18:29:00,GIF,tennis,positive,50,Friday,2,2021
18852,c63235b6-aad7-42ff-96ba-978e47a6c5fc,like,2020-12-28 07:00:00,GIF,tennis,positive,50,Monday,12,2020
18853,c63235b6-aad7-42ff-96ba-978e47a6c5fc,like,2020-10-20 01:06:00,GIF,tennis,positive,50,Tuesday,10,2020
18854,194f1ad7-43bf-4cdd-a01b-e6947df47403,like,2020-11-22 18:53:00,GIF,tennis,positive,50,Sunday,11,2020
18855,85e013ce-3474-4c9a-a4ea-7b726a29baae,like,2020-09-11 22:16:00,GIF,Animals,positive,50,Friday,9,2020
18856,212b7926-c743-45d9-85f2-63e0e8f85208,like,2020-06-27 19:57:00,photo,dogs,positive,50,Saturday,6,2020
18857,cb14a57b-9a8e-4694-9516-5a7d2ec41438,like,2021-02-12 10:02:00,GIF,Soccer,positive,50,Friday,2,2021
18858,9a5951a5-a36f-404e-a746-f6023c160fc0,like,2021-04-21 10:16:00,GIF,Science,positive,50,Wednesday,4,2021
18859,9a5951a5-a36f-404e-a746-f6023c160fc0,like,2020-08-21 18:25:00,GIF,Science,positive,50,Friday,8,2020
18860,9a5951a5-a36f-404e-a746-f6023c160fc0,like,2021-05-23 14:11:00,GIF,Science,positive,50,Sunday,5,2021
18861,9a5951a5-a36f-404e-a746-f6023c160fc0,like,2021-06-02 11:07:00,GIF,Science,positive,50,Wednesday,6,2021
18862,9a5951a5-a36f-404e-a746-f6023c160fc0,like,2021-05-11 14:42:00,GIF,Science,positive,50,Tuesday,5,2021
18863,26ea4466-0d88-482a-afab-e502beb4a316,like,2021-03-21 10:39:00,video,Fitness,positive,50,Sunday,3,2021
18864,26ea4466-0d88-482a-afab-e502beb4a316,like,2021-04-11 07:36:00,video,Fitness,positive,50,Sunday,4,2021
18865,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,like,2020-09-12 04:07:00,audio,tennis,positive,50,Saturday,9,2020
18866,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,like,2020-11-06 14:48:00,audio,tennis,positive,50,Friday,11,2020
18867,b81f446e-be9b-4fff-8faf-7732c6306c75,like,2020-07-24 15:45:00,audio,cooking,positive,50,Friday,7,2020
18868,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,like,2020-11-13 04:24:00,audio,Public speaking,positive,50,Friday,11,2020
18869,a059c110-6fab-4a4f-9482-eaf2c269911e,like,2021-04-16 08:22:00,GIF,Food,positive,50,Friday,4,2021
18870,b90bb1f2-9dbf-4802-a0e2-103dac50d272,like,2020-12-05 18:55:00,video,Fitness,positive,50,Saturday,12,2020
18871,4b582733-141e-488f-8d02-3c4b149815a5,like,2021-01-27 12:02:00,photo,Fitness,positive,50,Wednesday,1,2021
18872,4b582733-141e-488f-8d02-3c4b149815a5,like,2020-06-26 02:56:00,photo,Fitness,positive,50,Friday,6,2020
18873,4b582733-141e-488f-8d02-3c4b149815a5,like,2020-07-15 03:22:00,photo,Fitness,positive,50,Wednesday,7,2020
18874,8866b759-c55c-4fd3-9753-8a69265c481e,like,2021-02-02 03:50:00,video,Science,positive,50,Tuesday,2,2021
18875,8866b759-c55c-4fd3-9753-8a69265c481e,like,2020-10-07 14:51:00,video,Science,positive,50,Wednesday,10,2020
18876,8866b759-c55c-4fd3-9753-8a69265c481e,like,2021-06-05 16:58:00,video,Science,positive,50,Saturday,6,2021
18877,8866b759-c55c-4fd3-9753-8a69265c481e,like,2021-02-20 04:38:00,video,Science,positive,50,Saturday,2,2021
18878,915505a1-6d75-4894-8200-0f088c19431b,like,2020-08-17 07:47:00,video,cooking,positive,50,Monday,8,2020
18879,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2020-11-22 19:32:00,GIF,cooking,positive,50,Sunday,11,2020
18880,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2021-02-18 07:36:00,GIF,cooking,positive,50,Thursday,2,2021
18881,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2020-10-31 05:10:00,GIF,cooking,positive,50,Saturday,10,2020
18882,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2020-12-22 17:35:00,GIF,cooking,positive,50,Tuesday,12,2020
18883,42d062ec-2107-4fbe-9a77-2e00c67a7d63,like,2020-11-13 15:31:00,GIF,Culture,positive,50,Friday,11,2020
18884,2d10f5b0-c590-429f-8b68-52c239617d26,like,2021-01-01 04:27:00,GIF,Technology,positive,50,Friday,1,2021
18885,2d10f5b0-c590-429f-8b68-52c239617d26,like,2021-06-17 20:15:00,GIF,Technology,positive,50,Thursday,6,2021
18886,2d10f5b0-c590-429f-8b68-52c239617d26,like,2020-11-10 17:55:00,GIF,Technology,positive,50,Tuesday,11,2020
18887,cb0bd265-610e-4d5f-bc00-1732f58562dc,like,2020-09-30 20:55:00,GIF,Science,positive,50,Wednesday,9,2020
18888,178f85a7-c2d1-4127-94d2-30adf96ae7fd,like,2021-06-09 02:24:00,photo,Science,positive,50,Wednesday,6,2021
18889,89cf06bc-e921-4cfd-bd16-d071757d90a2,like,2021-06-12 17:52:00,video,Animals,positive,50,Saturday,6,2021
